split,sent_id,token_id,token,lemma,upos,head,deprel
train,ParlaMint-UA_2003-10-14-m0.u1.p11.lang1.s2,2,ситуацію,ситуація,NOUN,0,root
train,ParlaMint-UA_2003-10-14-m0.u1.p11.lang1.s2,3,",",",",PUNCT,5,punct
train,ParlaMint-UA_2003-10-14-m0.u1.p11.lang1.s2,4,яка,який,DET,5,nsubj
train,ParlaMint-UA_2003-10-14-m0.u1.p11.lang1.s2,5,складається,складатися,VERB,2,acl:relcl
train,ParlaMint-UA_2003-10-14-m0.u1.p11.lang1.s2,6,з,з,ADP,7,case
train,ParlaMint-UA_2003-10-14-m0.u1.p11.lang1.s2,7,будівництвом,будівництво,NOUN,5,obl
train,ParlaMint-UA_2003-10-14-m0.u1.p11.lang1.s2,8,російською,російський,ADJ,9,amod
train,ParlaMint-UA_2003-10-14-m0.u1.p11.lang1.s2,9,стороною,сторона,NOUN,7,nmod
train,ParlaMint-UA_2003-10-14-m0.u1.p11.lang1.s2,10,гідротехнічної,гідротехнічний,ADJ,11,amod
train,ParlaMint-UA_2003-10-14-m0.u1.p11.lang1.s2,11,споруди,споруда,NOUN,7,nmod
train,ParlaMint-UA_2003-10-14-m0.u1.p11.lang1.s2,12,у,у,ADP,14,case
train,ParlaMint-UA_2003-10-14-m0.u1.p11.lang1.s2,13,Керченській,керченський,ADJ,14,amod
train,ParlaMint-UA_2003-10-14-m0.u1.p11.lang1.s2,14,протоці,протока,NOUN,7,nmod
train,ParlaMint-UA_2003-10-14-m0.u1.p11.lang1.s2,15,.,.,PUNCT,2,punct
train,ParlaMint-UA_2003-10-14-m0.u1.p11.lang1.s3,1,А,а,CCONJ,3,cc
train,ParlaMint-UA_2003-10-14-m0.u1.p11.lang1.s3,2,також,також,ADV,1,fixed
train,ParlaMint-UA_2003-10-14-m0.u1.p11.lang1.s3,3,пропонується,пропонуватися,VERB,0,root
train,ParlaMint-UA_2003-10-14-m0.u1.p11.lang1.s3,4,постанова,постанова,NOUN,3,nsubj
train,ParlaMint-UA_2003-10-14-m0.u1.p11.lang1.s3,5,включити,включити,VERB,4,acl
train,ParlaMint-UA_2003-10-14-m0.u1.p11.lang1.s3,6,до,до,ADP,7,case
train,ParlaMint-UA_2003-10-14-m0.u1.p11.lang1.s3,7,порядку,порядок,NOUN,5,obl:arg
train,ParlaMint-UA_2003-10-14-m0.u1.p11.lang1.s3,8,денного,денний,ADJ,7,amod
train,ParlaMint-UA_2003-10-14-m0.u1.p11.lang1.s3,9,і,і,CCONJ,10,cc
train,ParlaMint-UA_2003-10-14-m0.u1.p11.lang1.s3,10,прийняти,прийняти,VERB,5,conj
train,ParlaMint-UA_2003-10-14-m0.u1.p11.lang1.s3,11,у,у,ADP,14,case
train,ParlaMint-UA_2003-10-14-m0.u1.p11.lang1.s3,12,зв'язку,зв'язок,NOUN,11,fixed
train,ParlaMint-UA_2003-10-14-m0.u1.p11.lang1.s3,13,з,з,ADP,11,fixed
train,ParlaMint-UA_2003-10-14-m0.u1.p11.lang1.s3,14,ситуацією,ситуація,NOUN,10,obl
train,ParlaMint-UA_2003-10-14-m0.u1.p11.lang1.s3,15,",",",",PUNCT,17,punct
train,ParlaMint-UA_2003-10-14-m0.u1.p11.lang1.s3,16,яка,який,DET,17,nsubj
train,ParlaMint-UA_2003-10-14-m0.u1.p11.lang1.s3,17,мала,мати,VERB,14,acl:relcl
train,ParlaMint-UA_2003-10-14-m0.u1.p11.lang1.s3,18,місце,місце,NOUN,17,obj
train,ParlaMint-UA_2003-10-14-m0.u1.p11.lang1.s3,19,в,в,ADP,20,case
train,ParlaMint-UA_2003-10-14-m0.u1.p11.lang1.s3,20,місті,місто,NOUN,17,obl
train,ParlaMint-UA_2003-10-14-m0.u1.p11.lang1.s3,21,Артемівську,Артемівськ,PROPN,20,appos
train,ParlaMint-UA_2003-10-14-m0.u1.p11.lang1.s3,22,.,.,PUNCT,3,punct
train,ParlaMint-UA_2003-10-14-m0.u1.p11.lang1.s4,1,Нема,нема,ADV,0,root
train,ParlaMint-UA_2003-10-14-m0.u1.p11.lang1.s4,2,заперечень,заперечення,NOUN,1,nsubj
train,ParlaMint-UA_2003-10-14-m0.u1.p11.lang1.s4,3,?,?,PUNCT,1,punct
train,ParlaMint-UA_2003-10-14-m0.u1.p12.lang1.s1,1,Я,я,PRON,2,nsubj
train,ParlaMint-UA_2003-10-14-m0.u1.p12.lang1.s1,2,ставлю,ставити,VERB,0,root
train,ParlaMint-UA_2003-10-14-m0.u1.p12.lang1.s1,3,на,на,ADP,4,case
train,ParlaMint-UA_2003-10-14-m0.u1.p12.lang1.s1,4,голосування,голосування,NOUN,2,obl:arg
train,ParlaMint-UA_2003-10-14-m0.u1.p12.lang1.s1,5,пропозицію,пропозиція,NOUN,2,obj
train,ParlaMint-UA_2003-10-14-m0.u1.p12.lang1.s1,6,Погоджувальної,погоджувальний,ADJ,7,amod
train,ParlaMint-UA_2003-10-14-m0.u1.p12.lang1.s1,7,ради,рада,NOUN,5,nmod
train,ParlaMint-UA_2003-10-14-m0.u1.p12.lang1.s1,8,.,.,PUNCT,2,punct
train,ParlaMint-UA_2003-10-14-m0.u1.p13.lang1.s1,1,Окремо,окремо,ADV,0,root
train,ParlaMint-UA_2003-10-14-m0.u1.p13.lang1.s1,2,.,.,PUNCT,1,punct
train,ParlaMint-UA_2003-10-14-m0.u1.p13.lang1.s2,1,Я,я,PRON,3,nsubj
train,ParlaMint-UA_2003-10-14-m0.u1.p13.lang1.s2,2,окремо,окремо,ADV,3,advmod
train,ParlaMint-UA_2003-10-14-m0.u1.p13.lang1.s2,3,ставлю,ставити,VERB,0,root
train,ParlaMint-UA_2003-10-14-m0.u1.p13.lang1.s2,4,",",",",PUNCT,8,punct
train,ParlaMint-UA_2003-10-14-m0.u1.p13.lang1.s2,5,я,я,PRON,8,orphan
train,ParlaMint-UA_2003-10-14-m0.u1.p13.lang1.s2,6,ж,ж,PART,5,discourse
train,ParlaMint-UA_2003-10-14-m0.u1.p13.lang1.s2,7,не,не,PART,8,advmod:neg
train,ParlaMint-UA_2003-10-14-m0.u1.p13.lang1.s2,8,зразу,зразу,ADV,3,conj
train,ParlaMint-UA_2003-10-14-m0.u1.p13.lang1.s2,9,.,.,PUNCT,3,punct
train,ParlaMint-UA_2003-10-14-m0.u1.p14.lang1.s1,1,Я,я,PRON,2,nsubj
train,ParlaMint-UA_2003-10-14-m0.u1.p14.lang1.s1,2,ставлю,ставити,VERB,0,root
train,ParlaMint-UA_2003-10-14-m0.u1.p14.lang1.s1,3,на,на,ADP,4,case
train,ParlaMint-UA_2003-10-14-m0.u1.p14.lang1.s1,4,голосування,голосування,NOUN,2,obl:arg
train,ParlaMint-UA_2003-10-14-m0.u1.p14.lang1.s1,5,пропозицію,пропозиція,NOUN,2,obj
train,ParlaMint-UA_2003-10-14-m0.u1.p14.lang1.s1,6,Погоджувальної,погоджувальний,ADJ,7,amod
train,ParlaMint-UA_2003-10-14-m0.u1.p14.lang1.s1,7,ради,рада,NOUN,5,nmod
train,ParlaMint-UA_2003-10-14-m0.u1.p14.lang1.s1,8,про,про,ADP,9,case
train,ParlaMint-UA_2003-10-14-m0.u1.p14.lang1.s1,9,те,те,PRON,5,nmod
train,ParlaMint-UA_2003-10-14-m0.u1.p14.lang1.s1,10,",",",",PUNCT,13,punct
train,ParlaMint-UA_2003-10-14-m0.u1.p14.lang1.s1,11,щоб,щоб,SCONJ,13,mark
train,ParlaMint-UA_2003-10-14-m0.u1.p14.lang1.s1,12,ми,ми,PRON,13,nsubj
train,ParlaMint-UA_2003-10-14-m0.u1.p14.lang1.s1,13,включили,включити,VERB,9,acl
train,ParlaMint-UA_2003-10-14-m0.u1.p14.lang1.s1,14,до,до,ADP,15,case
train,ParlaMint-UA_2003-10-14-m0.u1.p14.lang1.s1,15,порядку,порядок,NOUN,13,obl:arg
train,ParlaMint-UA_2003-10-14-m0.u1.p14.lang1.s1,16,денного,денний,ADJ,15,nmod
train,ParlaMint-UA_2003-10-14-m0.u1.p14.lang1.s1,17,і,і,CCONJ,18,cc
train,ParlaMint-UA_2003-10-14-m0.u1.p14.lang1.s1,18,прийняли,прийняти,VERB,13,conj
train,ParlaMint-UA_2003-10-14-m0.u1.p14.lang1.s1,19,рішення,рішення,NOUN,18,obj
train,ParlaMint-UA_2003-10-14-m0.u1.p14.lang1.s1,20,з,з,ADP,21,case
train,ParlaMint-UA_2003-10-14-m0.u1.p14.lang1.s1,21,питання,питання,NOUN,19,nmod
train,ParlaMint-UA_2003-10-14-m0.u1.p14.lang1.s1,22,про,про,ADP,23,case
train,ParlaMint-UA_2003-10-14-m0.u1.p14.lang1.s1,23,внесення,внесення,NOUN,21,nmod
train,ParlaMint-UA_2003-10-14-m0.u1.p14.lang1.s1,24,змін,зміна,NOUN,23,nmod
train,ParlaMint-UA_2003-10-14-m0.u1.p14.lang1.s1,25,до,до,ADP,27,case
train,ParlaMint-UA_2003-10-14-m0.u1.p14.lang1.s1,26,календарного,календарний,ADJ,27,amod
train,ParlaMint-UA_2003-10-14-m0.u1.p14.lang1.s1,27,плану,план,NOUN,21,nmod
train,ParlaMint-UA_2003-10-14-m0.u1.p14.lang1.s1,28,проведення,проведення,NOUN,27,nmod
train,ParlaMint-UA_2003-10-14-m0.u1.p14.lang1.s1,29,четвертої,четвертий,ADJ,30,amod
train,ParlaMint-UA_2003-10-14-m0.u1.p14.lang1.s1,30,сесії,сесія,NOUN,28,nmod
train,ParlaMint-UA_2003-10-14-m0.u1.p14.lang1.s1,31,Верховної,верховний,ADJ,32,amod
train,ParlaMint-UA_2003-10-14-m0.u1.p14.lang1.s1,32,Ради,рада,NOUN,30,nmod
train,ParlaMint-UA_2003-10-14-m0.u1.p14.lang1.s1,33,України,Україна,PROPN,32,nmod
train,ParlaMint-UA_2003-10-14-m0.u1.p14.lang1.s1,34,четвертого,четвертий,ADJ,35,amod
train,ParlaMint-UA_2003-10-14-m0.u1.p14.lang1.s1,35,скликання,скликання,NOUN,30,nmod
train,ParlaMint-UA_2003-10-14-m0.u1.p14.lang1.s1,36,.,.,PUNCT,2,punct
train,ParlaMint-UA_2003-10-14-m0.u1.p14.lang1.s2,1,Прошу,просити,VERB,0,root
train,ParlaMint-UA_2003-10-14-m0.u1.p14.lang1.s2,2,голосувати,голосувати,VERB,1,xcomp
train,ParlaMint-UA_2003-10-14-m0.u1.p14.lang1.s2,3,.,.,PUNCT,1,punct
train,ParlaMint-UA_2003-10-14-m0.u1.p15.lang1.s1,1,За,за,ADP,0,root
train,ParlaMint-UA_2003-10-14-m0.u1.p15.lang1.s1,2,-,-,PUNCT,3,punct
train,ParlaMint-UA_2003-10-14-m0.u1.p15.lang1.s1,3,331,331,NUM,1,orphan
train,ParlaMint-UA_2003-10-14-m0.u1.p16.lang1.s1,1,Рішення,рішення,NOUN,2,obj
train,ParlaMint-UA_2003-10-14-m0.u1.p16.lang1.s1,2,прийнято,прийняти,VERB,0,root
train,ParlaMint-UA_2003-10-14-m0.u1.p16.lang1.s1,3,.,.,PUNCT,2,punct
train,ParlaMint-UA_2003-10-14-m0.u1.p17.lang1.s1,1,Я,я,PRON,2,nsubj
train,ParlaMint-UA_2003-10-14-m0.u1.p17.lang1.s1,2,ставлю,ставити,VERB,0,root
train,ParlaMint-UA_2003-10-14-m0.u1.p17.lang1.s1,3,на,на,ADP,4,case
train,ParlaMint-UA_2003-10-14-m0.u1.p17.lang1.s1,4,голосування,голосування,NOUN,2,obl
train,ParlaMint-UA_2003-10-14-m0.u1.p17.lang1.s1,5,.,.,PUNCT,2,punct
train,ParlaMint-UA_2003-10-14-m0.u1.p17.lang1.s2,1,З,з,ADP,2,case
train,ParlaMint-UA_2003-10-14-m0.u1.p17.lang1.s2,2,мотивів,мотив,NOUN,0,root
train,ParlaMint-UA_2003-10-14-m0.u1.p17.lang1.s2,3,?,?,PUNCT,2,punct
train,ParlaMint-UA_2003-10-14-m0.u1.p17.lang1.s3,1,Симоненко,Симоненко,PROPN,0,root
train,ParlaMint-UA_2003-10-14-m0.u1.p17.lang1.s3,2,",",",",PUNCT,3,punct
train,ParlaMint-UA_2003-10-14-m0.u1.p17.lang1.s3,3,будь,бути,VERB,1,parataxis
train,ParlaMint-UA_2003-10-14-m0.u1.p17.lang1.s3,4,ласка,ласка,NOUN,3,fixed
train,ParlaMint-UA_2003-10-14-m0.u1.p17.lang1.s3,5,.,.,PUNCT,3,punct
train,ParlaMint-UA_2003-10-14-m0.u1.p17.lang1.s4,1,По,по,ADP,2,case
train,ParlaMint-UA_2003-10-14-m0.u1.p17.lang1.s4,2,фракціях,фракція,NOUN,3,obl
train,ParlaMint-UA_2003-10-14-m0.u1.p17.lang1.s4,3,висвітліть,висвітлити,VERB,0,root
train,ParlaMint-UA_2003-10-14-m0.u1.p17.lang1.s4,4,",",",",PUNCT,5,punct
train,ParlaMint-UA_2003-10-14-m0.u1.p17.lang1.s4,5,будь,бути,VERB,3,parataxis
train,ParlaMint-UA_2003-10-14-m0.u1.p17.lang1.s4,6,ласка,ласка,NOUN,5,fixed
train,ParlaMint-UA_2003-10-14-m0.u1.p17.lang1.s4,7,.,.,PUNCT,3,punct
train,ParlaMint-UA_2003-10-14-m0.u2.p1.lang1.s1,1,Симоненко,Симоненко,PROPN,0,root
train,ParlaMint-UA_2003-10-14-m0.u2.p1.lang1.s1,2,",",",",PUNCT,3,punct
train,ParlaMint-UA_2003-10-14-m0.u2.p1.lang1.s1,3,фракція,фракція,NOUN,1,appos
train,ParlaMint-UA_2003-10-14-m0.u2.p1.lang1.s1,4,комуністів,комуніст,NOUN,3,nmod
train,ParlaMint-UA_2003-10-14-m0.u2.p1.lang1.s1,5,.,.,PUNCT,1,punct
train,ParlaMint-UA_2003-10-14-m0.u2.p2.lang1.s1,1,Шановний,шановний,ADJ,2,amod
train,ParlaMint-UA_2003-10-14-m0.u2.p2.lang1.s1,2,Володимире,Володимир,PROPN,0,root
train,ParlaMint-UA_2003-10-14-m0.u2.p2.lang1.s1,3,Михайловичу,Михайлович,PROPN,2,flat:name
train,ParlaMint-UA_2003-10-14-m0.u2.p2.lang1.s1,4,",",",",PUNCT,6,punct
train,ParlaMint-UA_2003-10-14-m0.u2.p2.lang1.s1,5,шановні,шановний,ADJ,6,amod
train,ParlaMint-UA_2003-10-14-m0.u2.p2.lang1.s1,6,колеги,колега,NOUN,2,conj
train,ParlaMint-UA_2003-10-14-m0.u2.p2.lang1.s1,7,!,!,PUNCT,2,punct
train,ParlaMint-UA_2003-10-14-m0.u2.p2.lang1.s2,1,Мені,я,PRON,2,iobj
train,ParlaMint-UA_2003-10-14-m0.u2.p2.lang1.s2,2,здається,здаватися,VERB,0,root
train,ParlaMint-UA_2003-10-14-m0.u2.p2.lang1.s2,3,",",",",PUNCT,27,punct
train,ParlaMint-UA_2003-10-14-m0.u2.p2.lang1.s2,4,що,що,SCONJ,27,mark
train,ParlaMint-UA_2003-10-14-m0.u2.p2.lang1.s2,5,те,той,DET,6,det
train,ParlaMint-UA_2003-10-14-m0.u2.p2.lang1.s2,6,питання,питання,NOUN,27,obj
train,ParlaMint-UA_2003-10-14-m0.u2.p2.lang1.s2,7,",",",",PUNCT,10,punct
train,ParlaMint-UA_2003-10-14-m0.u2.p2.lang1.s2,8,яке,який,DET,11,obj
train,ParlaMint-UA_2003-10-14-m0.u2.p2.lang1.s2,9,сьогодні,сьогодні,ADV,10,advmod
train,ParlaMint-UA_2003-10-14-m0.u2.p2.lang1.s2,10,пропонується,пропонуватися,VERB,6,acl:relcl
train,ParlaMint-UA_2003-10-14-m0.u2.p2.lang1.s2,11,включити,включити,VERB,10,xcomp
train,ParlaMint-UA_2003-10-14-m0.u2.p2.lang1.s2,12,до,до,ADP,13,case
train,ParlaMint-UA_2003-10-14-m0.u2.p2.lang1.s2,13,порядку,порядок,NOUN,11,obl:arg
train,ParlaMint-UA_2003-10-14-m0.u2.p2.lang1.s2,14,денного,денний,ADJ,13,amod
train,ParlaMint-UA_2003-10-14-m0.u2.p2.lang1.s2,15,щодо,щодо,ADP,16,case
train,ParlaMint-UA_2003-10-14-m0.u2.p2.lang1.s2,16,подій,подія,NOUN,13,nmod
train,ParlaMint-UA_2003-10-14-m0.u2.p2.lang1.s2,17,на,на,ADP,18,case
train,ParlaMint-UA_2003-10-14-m0.u2.p2.lang1.s2,18,острові,острів,NOUN,16,nmod
train,ParlaMint-UA_2003-10-14-m0.u2.p2.lang1.s2,19,Тузла,Тузла,PROPN,18,nmod
train,ParlaMint-UA_2003-10-14-m0.u2.p2.lang1.s2,20,у,у,ADP,22,case
train,ParlaMint-UA_2003-10-14-m0.u2.p2.lang1.s2,21,Керченській,керченський,ADJ,22,amod
train,ParlaMint-UA_2003-10-14-m0.u2.p2.lang1.s2,22,протоці,протока,NOUN,18,nmod
train,ParlaMint-UA_2003-10-14-m0.u2.p2.lang1.s2,23,",",",",PUNCT,10,punct
train,ParlaMint-UA_2003-10-14-m0.u2.p2.lang1.s2,24,в,в,ADP,27,discourse
train,ParlaMint-UA_2003-10-14-m0.u2.p2.lang1.s2,25,першу,перший,ADJ,24,fixed
train,ParlaMint-UA_2003-10-14-m0.u2.p2.lang1.s2,26,чергу,черга,NOUN,24,fixed
train,ParlaMint-UA_2003-10-14-m0.u2.p2.lang1.s2,27,повинна,повинний,ADJ,2,ccomp
train,ParlaMint-UA_2003-10-14-m0.u2.p2.lang1.s2,28,вирішувати,вирішувати,VERB,27,xcomp
train,ParlaMint-UA_2003-10-14-m0.u2.p2.lang1.s2,29,виконавча,виконавчий,ADJ,30,amod
train,ParlaMint-UA_2003-10-14-m0.u2.p2.lang1.s2,30,гілка,гілка,NOUN,27,nsubj
train,ParlaMint-UA_2003-10-14-m0.u2.p2.lang1.s2,31,влади,влада,NOUN,30,nmod
train,ParlaMint-UA_2003-10-14-m0.u2.p2.lang1.s2,32,.,.,PUNCT,2,punct
train,ParlaMint-UA_2003-10-14-m0.u2.p2.lang1.s3,1,І,і,CCONJ,7,cc
train,ParlaMint-UA_2003-10-14-m0.u2.p2.lang1.s3,2,я,я,PRON,7,nsubj
train,ParlaMint-UA_2003-10-14-m0.u2.p2.lang1.s3,3,вчора,вчора,ADV,7,advmod
train,ParlaMint-UA_2003-10-14-m0.u2.p2.lang1.s3,4,на,на,ADP,6,case
train,ParlaMint-UA_2003-10-14-m0.u2.p2.lang1.s3,5,Погоджувальній,погоджувальний,ADJ,6,amod
train,ParlaMint-UA_2003-10-14-m0.u2.p2.lang1.s3,6,раді,рада,NOUN,7,obl
train,ParlaMint-UA_2003-10-14-m0.u2.p2.lang1.s3,7,наполягав,наполягати,VERB,0,root
train,ParlaMint-UA_2003-10-14-m0.u2.p2.lang1.s3,8,на,на,ADP,9,case
train,ParlaMint-UA_2003-10-14-m0.u2.p2.lang1.s3,9,тому,те,PRON,7,obl
train,ParlaMint-UA_2003-10-14-m0.u2.p2.lang1.s3,10,",",",",PUNCT,13,punct
train,ParlaMint-UA_2003-10-14-m0.u2.p2.lang1.s3,11,щоб,щоб,SCONJ,13,mark
train,ParlaMint-UA_2003-10-14-m0.u2.p2.lang1.s3,12,Президент,президент,NOUN,13,nsubj
train,ParlaMint-UA_2003-10-14-m0.u2.p2.lang1.s3,13,дав,дати,VERB,9,acl
train,ParlaMint-UA_2003-10-14-m0.u2.p2.lang1.s3,14,відповіді,відповідь,NOUN,13,obj
train,ParlaMint-UA_2003-10-14-m0.u2.p2.lang1.s3,15,відносно,відносно,ADP,16,case
train,ParlaMint-UA_2003-10-14-m0.u2.p2.lang1.s3,16,того,те,PRON,14,nmod
train,ParlaMint-UA_2003-10-14-m0.u2.p2.lang1.s3,17,",",",",PUNCT,19,punct
train,ParlaMint-UA_2003-10-14-m0.u2.p2.lang1.s3,18,що,що,SCONJ,19,nsubj
train,ParlaMint-UA_2003-10-14-m0.u2.p2.lang1.s3,19,розвивається,розвиватися,VERB,16,acl:relcl
train,ParlaMint-UA_2003-10-14-m0.u2.p2.lang1.s3,20,у,у,ADP,22,case
train,ParlaMint-UA_2003-10-14-m0.u2.p2.lang1.s3,21,цій,цей,DET,22,det
train,ParlaMint-UA_2003-10-14-m0.u2.p2.lang1.s3,22,частині,частина,NOUN,19,obl
train,ParlaMint-UA_2003-10-14-m0.u2.p2.lang1.s3,23,території,територія,NOUN,22,nmod
train,ParlaMint-UA_2003-10-14-m0.u2.p2.lang1.s3,24,України,Україна,PROPN,23,nmod
train,ParlaMint-UA_2003-10-14-m0.u2.p2.lang1.s3,25,і,і,CCONJ,29,cc
train,ParlaMint-UA_2003-10-14-m0.u2.p2.lang1.s3,26,які,який,DET,30,det
train,ParlaMint-UA_2003-10-14-m0.u2.p2.lang1.s3,27,це,це,PRON,29,nsubj
train,ParlaMint-UA_2003-10-14-m0.u2.p2.lang1.s3,28,буде,бути,AUX,29,aux
train,ParlaMint-UA_2003-10-14-m0.u2.p2.lang1.s3,29,мати,мати,VERB,19,conj
train,ParlaMint-UA_2003-10-14-m0.u2.p2.lang1.s3,30,наслідки,наслідок,NOUN,29,obj
train,ParlaMint-UA_2003-10-14-m0.u2.p2.lang1.s3,31,.,.,PUNCT,7,punct
train,ParlaMint-UA_2003-10-14-m0.u2.p3.lang1.s1,1,Тому,тому,ADV,4,advmod
train,ParlaMint-UA_2003-10-14-m0.u2.p3.lang1.s1,2,я,я,PRON,4,nsubj
train,ParlaMint-UA_2003-10-14-m0.u2.p3.lang1.s1,3,б,б,AUX,4,aux
train,ParlaMint-UA_2003-10-14-m0.u2.p3.lang1.s1,4,запропонував,запропонувати,VERB,0,root
train,ParlaMint-UA_2003-10-14-m0.u2.p3.lang1.s1,5,",",",",PUNCT,6,punct
train,ParlaMint-UA_2003-10-14-m0.u2.p3.lang1.s1,6,Володимире,Володимир,PROPN,4,iobj
train,ParlaMint-UA_2003-10-14-m0.u2.p3.lang1.s1,7,Михайловичу,Михайлович,PROPN,6,flat:name
train,ParlaMint-UA_2003-10-14-m0.u2.p3.lang1.s1,8,",",",",PUNCT,11,punct
train,ParlaMint-UA_2003-10-14-m0.u2.p3.lang1.s1,9,якщо,якщо,SCONJ,11,mark
train,ParlaMint-UA_2003-10-14-m0.u2.p3.lang1.s1,10,ви,ви,PRON,11,nsubj
train,ParlaMint-UA_2003-10-14-m0.u2.p3.lang1.s1,11,наполягаєте,наполягати,VERB,4,advcl
train,ParlaMint-UA_2003-10-14-m0.u2.p3.lang1.s1,12,",",",",PUNCT,15,punct
train,ParlaMint-UA_2003-10-14-m0.u2.p3.lang1.s1,13,щоб,щоб,SCONJ,15,mark
train,ParlaMint-UA_2003-10-14-m0.u2.p3.lang1.s1,14,сьогодні,сьогодні,ADV,15,advmod
train,ParlaMint-UA_2003-10-14-m0.u2.p3.lang1.s1,15,включати,включати,VERB,11,ccomp
train,ParlaMint-UA_2003-10-14-m0.u2.p3.lang1.s1,16,до,до,ADP,17,case
train,ParlaMint-UA_2003-10-14-m0.u2.p3.lang1.s1,17,порядку,порядок,NOUN,15,obl:arg
train,ParlaMint-UA_2003-10-14-m0.u2.p3.lang1.s1,18,денного,денний,ADJ,17,nmod
train,ParlaMint-UA_2003-10-14-m0.u2.p3.lang1.s1,19,",",",",PUNCT,15,punct
train,ParlaMint-UA_2003-10-14-m0.u2.p3.lang1.s1,20,то,то,SCONJ,21,discourse
train,ParlaMint-UA_2003-10-14-m0.u2.p3.lang1.s1,21,заслухати,заслухати,VERB,4,ccomp
train,ParlaMint-UA_2003-10-14-m0.u2.p3.lang1.s1,22,тільки,тільки,PART,23,discourse
train,ParlaMint-UA_2003-10-14-m0.u2.p3.lang1.s1,23,інформацію,інформація,NOUN,21,obj
train,ParlaMint-UA_2003-10-14-m0.u2.p3.lang1.s1,24,представників,представник,NOUN,23,nmod
train,ParlaMint-UA_2003-10-14-m0.u2.p3.lang1.s1,25,тих,той,DET,28,det
train,ParlaMint-UA_2003-10-14-m0.u2.p3.lang1.s1,26,чи,чи,CCONJ,27,cc
train,ParlaMint-UA_2003-10-14-m0.u2.p3.lang1.s1,27,інших,інший,DET,25,conj
train,ParlaMint-UA_2003-10-14-m0.u2.p3.lang1.s1,28,відомств,відомство,NOUN,24,nmod
train,ParlaMint-UA_2003-10-14-m0.u2.p3.lang1.s1,29,",",",",PUNCT,31,punct
train,ParlaMint-UA_2003-10-14-m0.u2.p3.lang1.s1,30,яким,який,DET,31,obj
train,ParlaMint-UA_2003-10-14-m0.u2.p3.lang1.s1,31,доручалося,доручатися,VERB,28,acl:relcl
train,ParlaMint-UA_2003-10-14-m0.u2.p3.lang1.s1,32,вивчати,вивчати,VERB,31,xcomp
train,ParlaMint-UA_2003-10-14-m0.u2.p3.lang1.s1,33,цю,цей,DET,34,det
train,ParlaMint-UA_2003-10-14-m0.u2.p3.lang1.s1,34,ситуацію,ситуація,NOUN,32,obj
train,ParlaMint-UA_2003-10-14-m0.u2.p3.lang1.s1,35,",",",",PUNCT,37,punct
train,ParlaMint-UA_2003-10-14-m0.u2.p3.lang1.s1,36,які,який,DET,37,nsubj
train,ParlaMint-UA_2003-10-14-m0.u2.p3.lang1.s1,37,їздили,їздити,VERB,34,acl:relcl
train,ParlaMint-UA_2003-10-14-m0.u2.p3.lang1.s1,38,до,до,ADP,39,case
train,ParlaMint-UA_2003-10-14-m0.u2.p3.lang1.s1,39,Москви,Москва,PROPN,37,obl
train,ParlaMint-UA_2003-10-14-m0.u2.p3.lang1.s1,40,",",",",PUNCT,41,punct
train,ParlaMint-UA_2003-10-14-m0.u2.p3.lang1.s1,41,зустрічалися,зустрічатися,VERB,37,conj
train,ParlaMint-UA_2003-10-14-m0.u2.p3.lang1.s1,42,з,з,ADP,44,case
train,ParlaMint-UA_2003-10-14-m0.u2.p3.lang1.s1,43,певними,певний,ADJ,44,amod
train,ParlaMint-UA_2003-10-14-m0.u2.p3.lang1.s1,44,представниками,представник,NOUN,41,obl
train,ParlaMint-UA_2003-10-14-m0.u2.p3.lang1.s1,45,силових,силовий,ADJ,46,amod
train,ParlaMint-UA_2003-10-14-m0.u2.p3.lang1.s1,46,структур,структура,NOUN,44,nmod
train,ParlaMint-UA_2003-10-14-m0.u2.p3.lang1.s1,47,і,і,CCONJ,49,cc
train,ParlaMint-UA_2003-10-14-m0.u2.p3.lang1.s1,48,таке,такий,DET,49,det
train,ParlaMint-UA_2003-10-14-m0.u2.p3.lang1.s1,49,інше,інше,PRON,44,conj
train,ParlaMint-UA_2003-10-14-m0.u2.p3.lang1.s1,50,.,.,PUNCT,4,punct
train,ParlaMint-UA_2003-10-14-m0.u3.p1.lang1.s1,1,Шановні,шановний,ADJ,2,amod
train,ParlaMint-UA_2003-10-14-m0.u3.p1.lang1.s1,2,колеги,колега,NOUN,0,root
train,ParlaMint-UA_2003-10-14-m0.u3.p1.lang1.s1,3,.,.,PUNCT,2,punct
train,ParlaMint-UA_2003-10-14-m0.u3.p1.lang1.s2,1,Добре,добре,ADV,0,root
train,ParlaMint-UA_2003-10-14-m0.u3.p1.lang1.s2,2,",",",",PUNCT,5,punct
train,ParlaMint-UA_2003-10-14-m0.u3.p1.lang1.s2,3,ми,ми,PRON,5,nsubj
train,ParlaMint-UA_2003-10-14-m0.u3.p1.lang1.s2,4,зараз,зараз,ADV,5,advmod
train,ParlaMint-UA_2003-10-14-m0.u3.p1.lang1.s2,5,домовимося,домовитися,VERB,1,parataxis
train,ParlaMint-UA_2003-10-14-m0.u3.p1.lang1.s2,6,.,.,PUNCT,1,punct
train,ParlaMint-UA_2003-10-14-m0.u3.p1.lang1.s3,1,Шановні,шановний,ADJ,2,amod
train,ParlaMint-UA_2003-10-14-m0.u3.p1.lang1.s3,2,колеги,колега,NOUN,4,vocative
